,Source.Id,Source.Identifier,Source.Gender,Source.Credits.Position,Source.Type,Destination.Id,Destination.Identifier,Destination.Year.Released,Destination.IMDB.Rating,Destination.IMDB.VoteCount,Destination.Genres,Destination.Script,Destination.Type,Transaction.Id,Transaction.Type
2612,u2612,JOE,m,6,Person,m170,reservoir dogs,1992,8.40,217185,"['crime', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/Reservoir+Dogs.txt,Document,307326,Correlation
2613,u2613,MARVIN,?,?,Person,m170,reservoir dogs,1992,8.40,217185,"['crime', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/Reservoir+Dogs.txt,Document,307327,Correlation
2614,u2614,MR. BLONDE,?,?,Person,m170,reservoir dogs,1992,8.40,217185,"['crime', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/Reservoir+Dogs.txt,Document,307328,Correlation
2615,u2615,MR. BROWN,?,?,Person,m170,reservoir dogs,1992,8.40,217185,"['crime', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/Reservoir+Dogs.txt,Document,307329,Correlation
2616,u2616,MR. ORANGE,m,2,Person,m170,reservoir dogs,1992,8.40,217185,"['crime', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/Reservoir+Dogs.txt,Document,307330,Correlation
2617,u2617,MR. PINK,m,5,Person,m170,reservoir dogs,1992,8.40,217185,"['crime', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/Reservoir+Dogs.txt,Document,307331,Correlation
2618,u2618,MR. WHITE,m,1,Person,m170,reservoir dogs,1992,8.40,217185,"['crime', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/Reservoir+Dogs.txt,Document,307332,Correlation
2619,u2619,NICE GUY EDDIE,?,?,Person,m170,reservoir dogs,1992,8.40,217185,"['crime', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/Reservoir+Dogs.txt,Document,307333,Correlation
2620,u2620,VIC,?,?,Person,m170,reservoir dogs,1992,8.40,217185,"['crime', 'mystery', 'thriller']",http://www.dailyscript.com/scripts/Reservoir+Dogs.txt,Document,307334,Correlation
2621,u2621,CLAY,m,1,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307335,Correlation
2622,u2622,CLAYTON,?,?,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307336,Correlation
2623,u2623,ELAINE,?,?,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307337,Correlation
2624,u2624,FOWLER,?,?,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307338,Correlation
2625,u2625,GARDNER,?,?,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307339,Correlation
2626,u2626,GRAHAM,?,?,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307340,Correlation
2627,u2627,HELEN,f,6,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307341,Correlation
2628,u2628,LEDNOV,?,?,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307342,Correlation
2629,u2629,MARY,f,2,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307343,Correlation
2630,u2630,MCCALL,?,?,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307344,Correlation
2631,u2631,MRS. WYATT,?,?,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307345,Correlation
2632,u2632,STEVE,m,3,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307346,Correlation
2633,u2633,WYATT,?,?,Person,m171,roughshod,1949,6.90,115,"['action', 'drama', 'romance', 'western']",http://www.dailyscript.com/scripts/Roughshod.txt,Document,307347,Correlation
2634,u2634,ALEX,?,?,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307348,Correlation
2635,u2635,BRENDA,?,?,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307349,Correlation
2636,u2636,BUDDY,m,21,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307350,Correlation
2637,u2637,CINDY,f,19,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307351,Correlation
2638,u2638,DWIGHT,m,27,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307352,Correlation
2639,u2639,FATHER MCFEELY,?,?,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307353,Correlation
2640,u2640,HANSON,?,?,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307354,Correlation
2641,u2641,HARRIS,?,?,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307355,Correlation
2642,u2642,MCFEELY,?,?,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307356,Correlation
2643,u2643,MOTHER,?,?,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307357,Correlation
2644,u2644,PROFESSOR,m,26,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307358,Correlation
2645,u2645,RAY,?,?,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307359,Correlation
2646,u2646,SHORTY,m,20,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307360,Correlation
2647,u2647,THEO,?,?,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307361,Correlation
2648,u2648,TOMMY,?,?,Person,m172,scary movie 2,2001,4.70,44511,['comedy'],http://www.dailyscript.com/scripts/Scary+Movie+2.txt,Document,307362,Correlation
2649,u2649,BIRDIE,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307363,Correlation
2650,u2650,CHIP,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307364,Correlation
2651,u2651,DAD,m,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307365,Correlation
2652,u2652,DET. BRADFORD,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307366,Correlation
2653,u2653,DET. MOORE,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307367,Correlation
2654,u2654,DOTTIE,f,10,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307368,Correlation
2655,u2655,MARVIN,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307369,Correlation
2656,u2656,MISTY,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307370,Correlation
2657,u2657,MOM,f,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307371,Correlation
2658,u2658,MR. NAZLEROD,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307372,Correlation
2659,u2659,MR. STERNER,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307373,Correlation
2660,u2660,MR. STUBBINS,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307374,Correlation
2661,u2661,MRS. ACKERMAN,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307375,Correlation
2662,u2662,MRS. JENSON,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307376,Correlation
2663,u2663,MRS. STERNER,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307377,Correlation
2664,u2664,SCOTTY,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307378,Correlation
2665,u2665,VENDOR,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307379,Correlation
2666,u2666,YOUNG MAN,?,?,Person,m173,serial mom,1994,6.40,11077,"['comedy', 'thriller']",http://www.dailyscript.com/scripts/Serial+Mom.txt,Document,307380,Correlation
2667,u2667,AUGUST,m,1000,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307381,Correlation
2668,u2668,BRUNS,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307382,Correlation
2669,u2669,DR. JUDD,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307383,Correlation
2670,u2670,FRANCES,f,3,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307384,Correlation
2671,u2671,GREGORY,m,8,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307385,Correlation
2672,u2672,JACQUELINE,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307386,Correlation
2673,u2673,JASON,m,6,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307387,Correlation
2674,u2674,JUDD,m,1,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307388,Correlation
2675,u2675,MARY,f,4,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307389,Correlation
2676,u2676,MIMI,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307390,Correlation
2677,u2677,MISS GOTTSCHALK,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307391,Correlation
2678,u2678,MISS SUMMERS,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307392,Correlation
2679,u2679,MR. BRUNS,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307393,Correlation
2680,u2680,MRS. CORTEZ,f,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307394,Correlation
2681,u2681,MRS. LOWOOD,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307395,Correlation
2682,u2682,MRS. REDI,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307396,Correlation
2683,u2683,MRS. ROMARI,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307397,Correlation
2684,u2684,NANCY,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307398,Correlation
2685,u2685,RADEAU,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307399,Correlation
2686,u2686,ROMARI,?,?,Person,m174,the seventh victim,1943,6.90,1596,"['drama', 'horror', 'thriller']",http://www.dailyscript.com/scripts/SeventhVictim.htm,Document,307400,Correlation
2687,u2687,ANN,f,2,Person,m175,"sex, lies, and videotape",1989,7.10,18505,['drama'],http://www.dailyscript.com/scripts/Sex+Lies+And+Videotape.txt,Document,307401,Correlation
2688,u2688,CYNTHIA,f,4,Person,m175,"sex, lies, and videotape",1989,7.10,18505,['drama'],http://www.dailyscript.com/scripts/Sex+Lies+And+Videotape.txt,Document,307402,Correlation
2689,u2689,CYTNHIA,?,?,Person,m175,"sex, lies, and videotape",1989,7.10,18505,['drama'],http://www.dailyscript.com/scripts/Sex+Lies+And+Videotape.txt,Document,307403,Correlation
2690,u2690,DOCTOR,M,?,Person,m175,"sex, lies, and videotape",1989,7.10,18505,['drama'],http://www.dailyscript.com/scripts/Sex+Lies+And+Videotape.txt,Document,307404,Correlation
2691,u2691,GRAHAM,m,1,Person,m175,"sex, lies, and videotape",1989,7.10,18505,['drama'],http://www.dailyscript.com/scripts/Sex+Lies+And+Videotape.txt,Document,307405,Correlation
2692,u2692,JOHN,m,3,Person,m175,"sex, lies, and videotape",1989,7.10,18505,['drama'],http://www.dailyscript.com/scripts/Sex+Lies+And+Videotape.txt,Document,307406,Correlation
2693,u2693,MR. MILLER,?,?,Person,m175,"sex, lies, and videotape",1989,7.10,18505,['drama'],http://www.dailyscript.com/scripts/Sex+Lies+And+Videotape.txt,Document,307407,Correlation
2694,u2694,SECRETARY,?,?,Person,m175,"sex, lies, and videotape",1989,7.10,18505,['drama'],http://www.dailyscript.com/scripts/Sex+Lies+And+Videotape.txt,Document,307408,Correlation
2695,u2695,VOICE ON PHONE,?,?,Person,m175,"sex, lies, and videotape",1989,7.10,18505,['drama'],http://www.dailyscript.com/scripts/Sex+Lies+And+Videotape.txt,Document,307409,Correlation
2696,u2696,BETTS,?,?,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307410,Correlation
2697,u2697,BOY,?,?,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307411,Correlation
2698,u2698,DETECTIVE,?,?,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307412,Correlation
2699,u2699,FORSYTHE,?,?,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307413,Correlation
2700,u2700,GIRL,?,?,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307414,Correlation
2701,u2701,JANINE,?,?,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307415,Correlation
2702,u2702,MR. SPERGAZZI,?,?,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307416,Correlation
2703,u2703,PARKINS,?,?,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307417,Correlation
2704,u2704,ROLLO,m,2,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307418,Correlation
2705,u2705,ST. LUC,m,1,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307419,Correlation
2706,u2706,SUPER,?,?,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307420,Correlation
2707,u2707,TUDOR,?,?,Person,m176,shivers,1975,6.50,4940,"['horror', 'sci-fi']",http://www.dailyscript.com/scripts/Shivers.txt,Document,307421,Correlation
2708,u2708,ANSALONG,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307422,Correlation
2709,u2709,AUDIENCE,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307423,Correlation
2710,u2710,BERT,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307424,Correlation
2711,u2711,BETTY,f,7,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307425,Correlation
2712,u2712,BRAD,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307426,Correlation
2713,u2713,BRAD AND JANET,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307427,Correlation
2714,u2714,DAD,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307428,Correlation
2715,u2715,FARLEY,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307429,Correlation
2716,u2716,JANET,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307430,Correlation
2717,u2717,KIDS,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307431,Correlation
2718,u2718,MAC,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307432,Correlation
2719,u2719,MACY,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307433,Correlation
2720,u2720,MOM,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307434,Correlation
2721,u2721,NATION,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307435,Correlation
2722,u2722,NEELY,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307436,Correlation
2723,u2723,OLIVER,m,6,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307437,Correlation
2724,u2724,OLIVER AND BETTY,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307438,Correlation
2725,u2725,OSCAR,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307439,Correlation
2726,u2726,PARKER,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307440,Correlation
2727,u2727,RALPH,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307441,Correlation
2728,u2728,RICKY,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307442,Correlation
2729,u2729,TEACHER,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307443,Correlation
2730,u2730,TRIO,?,?,Person,m177,shock treatment,1981,5.40,1884,"['comedy', 'musical']",http://www.horrorlair.com/scripts/ShockTreatmentShootingScript.txt,Document,307444,Correlation
2731,u2731,CAMMI,?,?,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307445,Correlation
2732,u2732,CHRISTINE,?,?,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307446,Correlation
2733,u2733,EVELYN,?,?,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307447,Correlation
2734,u2734,GARY,?,?,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307448,Correlation
2735,u2735,JACK,m,2,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307449,Correlation
2736,u2736,MAN,?,?,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307450,Correlation
2737,u2737,MAYA,f,3,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307451,Correlation
2738,u2738,MILES,m,1,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307452,Correlation
2739,u2739,PHYLLIS,?,?,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307453,Correlation
2740,u2740,POURER,?,?,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307454,Correlation
2741,u2741,STEPHANIE,?,?,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307455,Correlation
2742,u2742,VICTORIA,f,6,Person,m178,sideways,2004,7.80,70349,"['comedy', 'drama', 'romance']",http://www.dailyscript.com/scripts/Sideways.txt,Document,307456,Correlation
2743,u2743,BO,?,?,Person,m179,signs,2002,6.90,113119,"['drama', 'mystery', 'sci-fi', 'thriller']",http://www.dailyscript.com/scripts/Signs.txt,Document,307457,Correlation
2744,u2744,COLLEEN,?,?,Person,m179,signs,2002,6.90,113119,"['drama', 'mystery', 'sci-fi', 'thriller']",http://www.dailyscript.com/scripts/Signs.txt,Document,307458,Correlation
2745,u2745,CREWCUT GUY,?,?,Person,m179,signs,2002,6.90,113119,"['drama', 'mystery', 'sci-fi', 'thriller']",http://www.dailyscript.com/scripts/Signs.txt,Document,307459,Correlation
2746,u2746,GRAHAM,m,1,Person,m179,signs,2002,6.90,113119,"['drama', 'mystery', 'sci-fi', 'thriller']",http://www.dailyscript.com/scripts/Signs.txt,Document,307460,Correlation
2747,u2747,MERRILL,m,2,Person,m179,signs,2002,6.90,113119,"['drama', 'mystery', 'sci-fi', 'thriller']",http://www.dailyscript.com/scripts/Signs.txt,Document,307461,Correlation
2748,u2748,MORGAN,m,3,Person,m179,signs,2002,6.90,113119,"['drama', 'mystery', 'sci-fi', 'thriller']",http://www.dailyscript.com/scripts/Signs.txt,Document,307462,Correlation
2749,u2749,OFFICER PASKI,f,5,Person,m179,signs,2002,6.90,113119,"['drama', 'mystery', 'sci-fi', 'thriller']",http://www.dailyscript.com/scripts/Signs.txt,Document,307463,Correlation
2750,u2750,DAWSON,?,?,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307464,Correlation
2751,u2751,EMMETT,m,2,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307465,Correlation
2752,u2752,EZRA,?,?,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307466,Correlation
2753,u2753,HANNAH,?,?,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307467,Correlation
2754,u2754,HOBART,?,?,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307468,Correlation
2755,u2755,J.T.,?,?,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307469,Correlation
2756,u2756,JAKE,?,?,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307470,Correlation
2757,u2757,KATE,?,?,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307471,Correlation
2758,u2758,KELLY,?,?,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307472,Correlation
2759,u2759,LANGSTON,?,?,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307473,Correlation
2760,u2760,MAL,?,?,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307474,Correlation
2761,u2761,MCKENDRICK,?,?,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307475,Correlation
2762,u2762,PADEN,m,1,Person,m180,silverado,1985,7.00,14355,"['action', 'western']",http://www.dailyscript.com/scripts/Silverado.txt,Document,307476,Correlation
